championid,champion_name,player_augment,augment_name,win_rate,show_rate
53,布里茨,1115,最万用的瞄准镜,0.437647,0.000032
13,瑞兹,1098,急急小子,0.526706,0.000145
360,莎弥拉,1328,暴击律动,0.449823,0.000461
33,拉莫斯,1009,霸符兄弟,0.490865,0.000022
120,赫卡里姆,1084,穿针引线,0.484428,0.000296
523,厄斐琉斯,1038,有始有终,0.546895,0.00007
16,索拉卡,1018,巨像的勇气,0.41158,0.000006
79,古拉加斯,1020,黎明使者的坚决,0.476999,0.000073
106,沃利贝尔,1320,升级：收集者,0.453113,0.000013
143,婕拉,1318,升级：中娅,0.5035,0.00018
221,泽丽,2007,你肩上的恶魔,0.416884,0.000006
127,丽桑卓,1070,无休回复,0.492308,0.000024
59,嘉文四世,1238,质变：棱彩阶,0.513562,0.000571
115,吉格斯,1195,巨人杀手,0.535512,0.000452
83,约里克,1050,基石法师,0.460634,0.000005
122,德莱厄斯,1328,暴击律动,0.438792,0.000017
360,莎弥拉,1067,古式佳酿,0.458295,0.000013
142,佐伊,1413,和我一起困在这里,0.418407,0.000001
115,吉格斯,1034,防护面纱,0.498657,0.000087
10,凯尔,1358,弹球,0.478941,0.00002
36,蒙多医生,1996,升级：耀光,0.479339,0
498,霞,1105,家园卫士,0.562086,0.000071
127,丽桑卓,1415,双生火焰,0.477256,0.000068
18,崔丝塔娜,1138,渴血,0.53783,0.000912
54,墨菲特,1115,最万用的瞄准镜,0.440645,0.000027
99,拉克丝,1048,珠光护手,0.478945,0.000793
113,瑟庄妮,1310,小丑学院,0.492341,0.000037
92,锐雯,1064,坚韧,0.473799,0.000029
11,易,1019,全凭身法,0.462129,0.00064
107,雷恩加尔,1050,基石法师,0.45707,0.000002
29,图奇,1009,霸符兄弟,0.50061,0.000122
36,蒙多医生,1416,海克斯科技龙魂,0.51656,0.000032
110,韦鲁斯,1328,暴击律动,0.471804,0.000486
91,泰隆,1349,终极唤醒,0.48546,0.000102
516,奥恩,1325,玻璃大炮,0.425816,0.000007
201,布隆,1358,弹球,0.462561,0.000025
360,莎弥拉,1316,刃下生风,0.448527,0.000128
163,塔莉垭,1341,帽上加帽,0.477148,0.000166
29,图奇,1022,灵巧,0.51123,0.001117
105,菲兹,1416,海克斯科技龙魂,0.504477,0.000044
711,薇古丝,1305,练腿日,0.517724,0.00003
12,阿利斯塔,1051,点亮他们！,0.432093,0.000006
267,娜美,1079,战争交响乐,0.407641,0.000002
60,伊莉丝,1420,咏叹奏鸣,0.579166,0.000018
3,加里奥,1118,会心治疗,0.473745,0.000207
200,卑尔维斯,1411,升级：荆棘之甲,0.475581,0.000003
164,卡蜜尔,1052,闪电打击,0.412271,0.000031
89,蕾欧娜,2016,注魔,0.467508,0.000003
89,蕾欧娜,1079,战争交响乐,0.451291,0.000007
35,萨科,1036,火上浇油,0.425159,0.000047
147,萨勒芬妮,1047,关键暴击,0.496231,0.000036
523,厄斐琉斯,1154,任务：海牛阿福的勇士,0.524659,0.000028
555,派克,1073,暗影疾奔,0.511789,0.000935
523,厄斐琉斯,1112,终极不可阻挡,0.468286,0.000013
81,伊泽瑞尔,2005,扳机炼狱,0.430258,0.00001
76,奈德丽,1072,炽烈黎明,0.439333,0.000038
950,纳亚菲利,1060,海洋龙魂,0.503826,0.000046
236,卢锡安,1028,侵蚀,0.494697,0.000101
895,尼菈,1103,面包和黄油,0.494093,0.000034
240,克烈,1336,升级：无尽之刃,0.450689,0.000018
799,安蓓萨,1082,残暴之力,0.5071,0.000181
59,嘉文四世,1151,面包和奶酪,0.465715,0.000098
238,劫,1195,巨人杀手,0.558709,0.000816
133,奎因,1424,???,0.433247,0.000003
23,泰达米尔,1424,???,0.467105,0.000004
526,芮尔,1080,会心防御,0.49612,0.000025
202,烬,1107,接二连三,0.432355,0.000242
92,锐雯,1050,基石法师,0.449374,0.000002
41,普朗克,1238,质变：棱彩阶,0.517948,0.000554
112,维克托,1077,灵魂虹吸,0.48706,0.000033
10,凯尔,1023,魔鬼之舞,0.526913,0.000236
39,艾瑞莉娅,1067,古式佳酿,0.478023,0.0001
518,妮蔻,1061,回力OK镖,0.509343,0.000034
895,尼菈,1421,舞会女王,0.529348,0.000006
876,莉莉娅,1220,连拨击锤,0.487151,0.000007
887,格温,1156,任务：沃格勒特的巫师帽,0.597084,0.000116
266,亚托克斯,1036,火上浇油,0.41634,0.000022
240,克烈,2003,魄罗之王的弹跳,0.484999,0.000005
101,泽拉斯,1154,任务：海牛阿福的勇士,0.492077,0.00003
74,黑默丁格,1334,升级：雪球,0.510666,0.000051
555,派克,1150,面包和果酱,0.473511,0.000107
412,锤石,1077,灵魂虹吸,0.389701,0.00003
102,希瓦娜,1187,闪光弹,0.472764,0.000026
21,厄运小姐,1070,无休回复,0.510806,0.000125
69,卡西奥佩娅,1074,缩小射线,0.438508,0.000025
105,菲兹,1082,残暴之力,0.471952,0.000011
518,妮蔻,1046,炼狱龙魂,0.474825,0.000084
202,烬,1414,卡皮巴拉空投,0.436466,0.000019
111,诺提勒斯,1349,终极唤醒,0.477163,0.000046
76,奈德丽,1062,全能龙魂,0.469511,0.000054
12,阿利斯塔,1187,闪光弹,0.468505,0.000021
200,卑尔维斯,1047,关键暴击,0.485786,0.000045
17,提莫,1413,和我一起困在这里,0.482594,0.000002
236,卢锡安,1092,易损,0.577756,0.000883
4,崔斯特,1051,点亮他们！,0.492777,0.00011
429,卡莉丝塔,1022,灵巧,0.549394,0.000579
420,俄洛伊,1048,珠光护手,0.435229,0.00015
104,格雷福斯,1404,属性！,0.590817,0.000069
117,璐璐,1308,火狐,0.539756,0.000059
84,阿卡丽,1305,练腿日,0.442258,0.000036
126,杰斯,1152,任务：钢化你心,0.42093,0.000091
106,沃利贝尔,1390,超凡邪恶,0.487394,0.000181
40,迦娜,1113,老练狙神,0.487215,0.000058
121,卡兹克,1035,感受燃烧,0.493736,0.000033
200,卑尔维斯,1067,古式佳酿,0.480251,0.000043
895,尼菈,1027,大地苏醒,0.494984,0.000009
131,黛安娜,1332,不祥契约,0.45668,0.000085
201,布隆,1023,魔鬼之舞,0.489959,0.000015
112,维克托,1098,急急小子,0.533441,0.000084
110,韦鲁斯,1108,自我毁灭,0.458632,0.000018
147,萨勒芬妮,1335,夺金,0.546318,0.000058
876,莉莉娅,1048,珠光护手,0.54491,0.000478
133,奎因,1037,急救用具,0.411852,0
202,烬,2001,当心小蛋糕！,0.505624,0.000228
48,特朗德尔,1310,小丑学院,0.50561,0.000047
23,泰达米尔,1047,关键暴击,0.492217,0.000248
51,凯特琳,1035,感受燃烧,0.4653,0.000026
136,奥瑞利安·索尔,1097,巫师式思考,0.507073,0.000658
427,艾翁,1095,风语者的祝福,0.57437,0.000046
19,沃里克,1097,巫师式思考,0.452498,0.000009
517,塞拉斯,1044,冰寒,0.434107,0.000037
50,斯维因,1152,任务：钢化你心,0.467638,0.001293
74,黑默丁格,1077,灵魂虹吸,0.475209,0.000016
110,韦鲁斯,12317,潘朵拉的盒子,0.467048,0.000001
92,锐雯,1048,珠光护手,0.483632,0.000205
4,崔斯特,1029,虚幻武器,0.506043,0.00019
101,泽拉斯,1136,扇巴掌,0.511092,0.000279
888,烈娜塔,1002,尖端发明家,0.508083,0.000061
64,李青,1051,点亮他们！,0.408417,0.000008
42,库奇,1066,量子计算,0.460879,0.000032
21,厄运小姐,1415,双生火焰,0.491062,0.000367
122,德莱厄斯,1129,神射法师,0.404129,0.000003
7,乐芙兰,1308,火狐,0.485935,0.000092
58,雷克顿,1069,退敌力场,0.403258,0.000016
711,薇古丝,1080,会心防御,0.497226,0.000018
81,伊泽瑞尔,1035,感受燃烧,0.44092,0.000031
67,薇恩,1027,大地苏醒,0.510222,0.000046
28,伊芙琳,1064,坚韧,0.450773,0.000004
54,墨菲特,1325,玻璃大炮,0.433813,0.000109
67,薇恩,1238,质变：棱彩阶,0.579569,0.000735
897,奎桑提,1079,战争交响乐,0.389817,0.00001
23,泰达米尔,1361,任务：艾卡西亚的陷落,0.508404,0.000014
420,俄洛伊,2004,信念者的强化,0.395812,0
887,格温,1004,回归基本功,0.598688,0.000063
236,卢锡安,0,无符文,0.67038,0.012341
37,娑娜,1070,无休回复,0.48405,0.000047
25,莫甘娜,1305,练腿日,0.530043,0.000116
35,萨科,1324,蛋白粉奶昔,0.381498,0.000003
21,厄运小姐,1358,弹球,0.481737,0.000065
497,洛,1068,循环往复,0.490199,0.000065
202,烬,1082,残暴之力,0.470706,0.000633
36,蒙多医生,1243,质变：混沌,0.517145,0.000184
106,沃利贝尔,1328,暴击律动,0.42099,0.000001
48,特朗德尔,1404,属性！,0.522823,0.000015
101,泽拉斯,1402,属性叠属性叠属性！,0.515387,0.000028
5,赵信,1187,闪光弹,0.457683,0.000037
8,弗拉基米尔,2006,飞身踢,0.439493,0.000088
161,维克兹,1225,双刀流,0.438894,0.000006
799,安蓓萨,1027,大地苏醒,0.583526,0.000257
32,阿木木,1194,精怪魔法,0.429974,0.000044
350,悠米,1151,面包和奶酪,0.477985,0.000196
98,慎,1353,坦克引擎,0.546655,0.001207
112,维克托,2026,杀意翻涌,0.515061,0.000007
60,伊莉丝,1386,转得我眩晕了,0.445135,0
12,阿利斯塔,1181,重量级打击手,0.500702,0.000315
61,奥莉安娜,1077,灵魂虹吸,0.467109,0.000023
164,卡蜜尔,1375,吞噬灵魂,0.43276,0.000035
20,努努和威朗普,1048,珠光护手,0.443558,0.000174
523,厄斐琉斯,1386,转得我眩晕了,0.454398,0.000001
105,菲兹,1037,急救用具,0.4625,0
711,薇古丝,1373,缩小引擎,0.540976,0.00012
79,古拉加斯,1353,坦克引擎,0.478017,0.000702
498,霞,1116,闪现向前,0.515927,0.000023
76,奈德丽,1025,俯冲轰炸,0.429754,0.000062
1,安妮,1104,仆从大师,0.480608,0.000156
103,阿狸,1401,生机迸发,0.52246,0.00002
236,卢锡安,1066,量子计算,0.452307,0.000043
904,未知英雄_904,1051,点亮他们！,0.537728,0.000041
30,卡尔萨斯,1406,祖母的辣椒油,0.56247,0.000502
13,瑞兹,1341,帽上加帽,0.499948,0.00062
5,赵信,1011,你摸不到,0.434457,0.000027
127,丽桑卓,1062,全能龙魂,0.493114,0.000025
76,奈德丽,1141,全心为你,0.433993,0.000038
14,赛恩,1045,炼狱导管,0.450302,0.000019
875,瑟提,1079,战争交响乐,0.489787,0.000193
18,崔丝塔娜,2024,由暴生急,0.473858,0.000036
99,拉克丝,1088,终极刷新,0.456595,0.000146
804,芸阿娜,2009,狂热者,0.530252,0.000317
427,艾翁,1067,古式佳酿,0.476805,0.000019
84,阿卡丽,1081,踢踏舞,0.398497,0.000011
14,赛恩,1154,任务：海牛阿福的勇士,0.482936,0.000026
526,芮尔,1225,双刀流,0.480068,0.000004
80,潘森,1180,超强大脑,0.407801,0.000003
143,婕拉,1349,终极唤醒,0.496678,0.000054
57,茂凯,1048,珠光护手,0.461625,0.000063
33,拉莫斯,1156,任务：沃格勒特的巫师帽,0.348051,0.000002
421,雷克塞,1194,精怪魔法,0.43446,0.000003
904,未知英雄_904,1022,灵巧,0.564025,0.000361
201,布隆,1020,黎明使者的坚决,0.493709,0.000064
61,奥莉安娜,1038,有始有终,0.514378,0.000335
76,奈德丽,2018,纯粹主义者 - 术师,0.43802,0.000031
126,杰斯,1392,神圣雪球,0.431775,0.000044
235,赛娜,1050,基石法师,0.476369,0.000043
83,约里克,2026,杀意翻涌,0.469142,0.000003
121,卡兹克,1050,基石法师,0.486112,0.000009
901,斯莫德,1105,家园卫士,0.537733,0.000314
902,米利欧,1347,吵闹鬼,0.459103,0.000005
26,基兰,1390,超凡邪恶,0.48878,0.000473
498,霞,1338,升级：狂妄,0.51846,0.000077
29,图奇,1097,巫师式思考,0.452295,0.000192
61,奥莉安娜,1404,属性！,0.541597,0.000019
101,泽拉斯,1329,史上最大雪球,0.487486,0.000056
59,嘉文四世,1035,感受燃烧,0.513825,0.00008
22,艾希,1335,夺金,0.514761,0.000078
92,锐雯,1046,炼狱龙魂,0.488761,0.000114
104,格雷福斯,1048,珠光护手,0.536106,0.000593
17,提莫,1009,霸符兄弟,0.516274,0.000207
6,厄加特,1384,捐赠,0.484221,0.000094
10,凯尔,1305,练腿日,0.53137,0.000126
105,菲兹,2008,负重爆气,0.51138,0.000335
245,艾克,1066,量子计算,0.52362,0.000091
89,蕾欧娜,1237,质变：黄金阶,0.50206,0.000106
48,特朗德尔,2008,负重爆气,0.471247,0.000039
37,娑娜,1420,咏叹奏鸣,0.581999,0.000427
498,霞,1035,感受燃烧,0.493447,0.000015
85,凯南,1342,雪球扭蛋机,0.482859,0.000105
518,妮蔻,1097,巫师式思考,0.474312,0.000281
28,伊芙琳,1133,魔法飞弹,0.457735,0.000071
5,赵信,1322,罪恶快感,0.470452,0.000267
77,乌迪尔,1136,扇巴掌,0.449169,0.000199
34,艾尼维亚,1170,万用瞄准镜,0.398556,0.000003
9,费德提克,1336,升级：无尽之刃,0.461268,0
89,蕾欧娜,1358,弹球,0.457589,0.000041
114,菲奥娜,1064,坚韧,0.498171,0.000047
6,厄加特,1118,会心治疗,0.427039,0.000197
141,凯隐,1138,渴血,0.550152,0.000765
18,崔丝塔娜,1097,巫师式思考,0.485706,0.000006
166,阿克尚,1070,无休回复,0.516317,0.000055
910,彗,1180,超强大脑,0.525716,0.000163
16,索拉卡,1035,感受燃烧,0.491786,0.00008
42,库奇,1007,大力,0.537205,0.000212
58,雷克顿,1066,量子计算,0.470363,0.000084
59,嘉文四世,1250,一板一眼,0.433564,0.000201
517,塞拉斯,1414,卡皮巴拉空投,0.418374,0.000011
35,萨科,1019,全凭身法,0.411569,0.000708
240,克烈,1361,任务：艾卡西亚的陷落,0.527665,0.000015
55,卡特琳娜,1405,速度恶魔,0.435858,0.00007
888,烈娜塔,1088,终极刷新,0.513911,0.000068
50,斯维因,1405,速度恶魔,0.46447,0.000132
233,贝蕾亚,1097,巫师式思考,0.524409,0.000002
37,娑娜,1077,灵魂虹吸,0.413189,0.000007
50,斯维因,1348,闪闪现现,0.407358,0.000007
147,萨勒芬妮,1151,面包和奶酪,0.543476,0.000241
202,烬,1002,尖端发明家,0.43487,0.000056
99,拉克丝,1400,最终都市列车,0.482506,0.000047
497,洛,1243,质变：混沌,0.484254,0.000025
56,魔腾,1195,巨人杀手,0.52253,0.000283
8,弗拉基米尔,1390,超凡邪恶,0.466374,0.000753
36,蒙多医生,1225,双刀流,0.497385,0.000015
5,赵信,1384,捐赠,0.534144,0.000108
76,奈德丽,2001,当心小蛋糕！,0.459863,0.000079
201,布隆,1027,大地苏醒,0.430705,0.000006
893,阿萝拉,1063,狂徒豪气,0.533011,0.000098
119,德莱文,1026,唯快不破,0.489452,0.000046
69,卡西奥佩娅,1085,折磨者,0.475792,0.000052
72,斯卡纳,1088,终极刷新,0.400845,0.000018
420,俄洛伊,1322,罪恶快感,0.455534,0.000075
41,普朗克,1066,量子计算,0.471632,0.000054
429,卡莉丝塔,1066,量子计算,0.461118,0.000013
498,霞,1384,捐赠,0.594642,0.000171
58,雷克顿,2007,你肩上的恶魔,0.418124,0.00001
432,巴德,1108,自我毁灭,0.429488,0.000008
26,基兰,1404,属性！,0.51042,0.000021
106,沃利贝尔,1054,物法皆修,0.477421,0.00017
245,艾克,1413,和我一起困在这里,0.472749,0.000003
221,泽丽,1138,渴血,0.500686,0.000427
115,吉格斯,12317,潘朵拉的盒子,0.50208,0.000001
164,卡蜜尔,1316,刃下生风,0.395642,0.000013
27,辛吉德,1198,圣火,0.477987,0
59,嘉文四世,1170,万用瞄准镜,0.466097,0.000049
14,赛恩,1397,地狱三头犬,0.448391,0.000018
55,卡特琳娜,1318,升级：中娅,0.402581,0.000053
121,卡兹克,1107,接二连三,0.395406,0.000009
64,李青,1243,质变：混沌,0.461644,0.000144
950,纳亚菲利,12317,潘朵拉的盒子,0.512521,0
245,艾克,1050,基石法师,0.49786,0.000115
44,塔里克,1002,尖端发明家,0.500634,0.000059
150,纳尔,1007,大力,0.46698,0.000062
268,阿兹尔,1211,杀戮时间到了,0.441779,0.000036
37,娑娜,1402,属性叠属性叠属性！,0.536566,0.00001
8,弗拉基米尔,0,无符文,0.575024,0.005326
89,蕾欧娜,1076,天音爆,0.523077,0
142,佐伊,1067,古式佳酿,0.492054,0.000053
63,布兰德,1136,扇巴掌,0.557689,0.000478
134,辛德拉,1067,古式佳酿,0.542431,0.000131
804,芸阿娜,1338,升级：狂妄,0.481618,0.000061
799,安蓓萨,1108,自我毁灭,0.527261,0.00011
117,璐璐,1181,重量级打击手,0.405458,0.000006
21,厄运小姐,1402,属性叠属性叠属性！,0.533985,0.00005
904,未知英雄_904,1063,狂徒豪气,0.570708,0.000081
221,泽丽,1301,神圣干预,0.432386,0.000019
91,泰隆,1386,转得我眩晕了,0.471105,0
432,巴德,2018,纯粹主义者 - 术师,0.349007,0.000003
61,奥莉安娜,1324,蛋白粉奶昔,0.439332,0.000008
895,尼菈,1052,闪电打击,0.510485,0.00014
103,阿狸,1011,你摸不到,0.489009,0.000075
85,凯南,1041,歌利亚巨人,0.46597,0.000018
51,凯特琳,1047,关键暴击,0.50914,0.000371
36,蒙多医生,2008,负重爆气,0.490354,0.000026
86,盖伦,1198,圣火,0.38009,0
64,李青,1319,升级：献祭,0.436654,0.000058
516,奥恩,1064,坚韧,0.482569,0.001072
50,斯维因,1373,缩小引擎,0.543115,0.000279
86,盖伦,2003,魄罗之王的弹跳,0.510427,0.000044
10,凯尔,1238,质变：棱彩阶,0.544519,0.000436
34,艾尼维亚,1152,任务：钢化你心,0.422991,0.000022
222,金克丝,1330,活力再生,0.485653,0.000124
9,费德提克,1344,最终形态,0.494062,0.00002
99,拉克丝,1115,最万用的瞄准镜,0.427761,0.000014
103,阿狸,1317,升级：弯刀,0.449041,0.000002
39,艾瑞莉娅,1195,巨人杀手,0.49382,0.000083
16,索拉卡,1086,精准奇才,0.438152,0.000006
238,劫,1009,霸符兄弟,0.560158,0.00023
164,卡蜜尔,1411,升级：荆棘之甲,0.467585,0.000002
3,加里奥,1081,踢踏舞,0.505618,0.000054
163,塔莉垭,1305,练腿日,0.502774,0.000043
62,孙悟空,1107,接二连三,0.438352,0.000025
126,杰斯,0,无符文,0.694396,0.012572
517,塞拉斯,1243,质变：混沌,0.497026,0.000166
50,斯维因,1077,灵魂虹吸,0.405985,0.000064
35,萨科,1406,祖母的辣椒油,0.53478,0.00021
1,安妮,1026,唯快不破,0.494724,0.000009
105,菲兹,1334,升级：雪球,0.527928,0.000221
58,雷克顿,1421,舞会女王,0.496729,0.000021
902,米利欧,1314,强力护盾,0.443696,0.000011
10,凯尔,1379,未知符文_1379,0.506822,0.000027
876,莉莉娅,1206,魔法转物理,0.340505,0.000004
429,卡莉丝塔,1416,海克斯科技龙魂,0.498186,0.000009
887,格温,2010,双发快射,0.565612,0.000014
888,烈娜塔,1349,终极唤醒,0.511008,0.000039
61,奥莉安娜,1328,暴击律动,0.448228,0.000008
4,崔斯特,1107,接二连三,0.443393,0.000097
902,米利欧,1060,海洋龙魂,0.492061,0.000037
910,彗,1112,终极不可阻挡,0.468566,0.000012
2,奥拉夫,1034,防护面纱,0.436543,0.000009
20,努努和威朗普,1058,秘术冲拳,0.411329,0.000009
202,烬,1138,渴血,0.485404,0.00067
26,基兰,1323,残忍,0.475985,0.000161
23,泰达米尔,1026,唯快不破,0.492141,0.000035
85,凯南,1133,魔法飞弹,0.469513,0.00046
58,雷克顿,1057,山脉龙魂,0.445934,0.000049
516,奥恩,1051,点亮他们！,0.445123,0.000004
223,塔姆,1081,踢踏舞,0.478834,0.00011
18,崔丝塔娜,1389,男爵之手,0.563974,0.000004
78,波比,1077,灵魂虹吸,0.420545,0.000015
711,薇古丝,1041,歌利亚巨人,0.488027,0.000015
268,阿兹尔,1335,夺金,0.485719,0.000027
50,斯维因,1133,魔法飞弹,0.453636,0.000534
888,烈娜塔,1061,回力OK镖,0.602392,0.000029
26,基兰,0,无符文,0.685259,0.003666
360,莎弥拉,1389,男爵之手,0.525776,0.000004
427,艾翁,1009,霸符兄弟,0.50521,0.000011
166,阿克尚,1415,双生火焰,0.48761,0.000002
893,阿萝拉,1328,暴击律动,0.476088,0.000008
106,沃利贝尔,1046,炼狱龙魂,0.467662,0.000074
57,茂凯,1326,夜狩,0.456264,0.000044
201,布隆,1187,闪光弹,0.461219,0.000005
68,兰博,1048,珠光护手,0.535989,0.000778
56,魔腾,1305,练腿日,0.491054,0.000042
33,拉莫斯,1420,咏叹奏鸣,0.499904,0.000069
14,赛恩,1349,终极唤醒,0.451897,0.000026
106,沃利贝尔,1129,神射法师,0.464682,0.000109
141,凯隐,1198,圣火,0.525924,0.000025
429,卡莉丝塔,2005,扳机炼狱,0.469744,0.000003
147,萨勒芬妮,1076,天音爆,0.51449,0.000331
147,萨勒芬妮,1115,最万用的瞄准镜,0.467444,0.000008
64,李青,1025,俯冲轰炸,0.477172,0.000321
104,格雷福斯,1098,急急小子,0.484507,0.000054
78,波比,1337,尊我为王,0.508287,0.000038
143,婕拉,2024,由暴生急,0.478026,0.000006
74,黑默丁格,1064,坚韧,0.508528,0.000016
10,凯尔,1030,尤里卡,0.519845,0.000083
38,卡萨丁,1068,循环往复,0.528041,0.000222
96,克格莫,1112,终极不可阻挡,0.472456,0.000053
223,塔姆,1406,祖母的辣椒油,0.505582,0.000274
800,梅尔,2024,由暴生急,0.461496,0.000017
103,阿狸,1402,属性叠属性叠属性！,0.563848,0.000024
