aug_a,aug_a_name,aug_b,aug_b_name,pair_win_rate,pair_show_rate
1333,逃跑计划,1996,升级：耀光,0.553256,0.000251
1067,古式佳酿,1413,和我一起困在这里,0.472647,0.000021
1009,霸符兄弟,1402,属性叠属性叠属性！,0.533582,0.000035
1152,任务：钢化你心,1321,砍伤,0.498473,0.000935
1052,闪电打击,1151,面包和奶酪,0.466017,0.000273
1353,坦克引擎,1373,缩小引擎,0.754201,0.000001
1035,感受燃烧,1081,踢踏舞,0.468192,0.000086
1041,歌利亚巨人,1315,快中求稳,0.505796,0.000478
1116,闪现向前,1134,亮出你的剑,0.577128,0.000036
1333,逃跑计划,1341,帽上加帽,0.523664,0.000268
1051,点亮他们！,1136,扇巴掌,0.482893,0.000085
1316,刃下生风,1346,吸血习性,0.526989,0.000934
1134,亮出你的剑,1372,小猫咪找妈妈,0.456371,0.000001
1064,坚韧,2002,虚空裂隙,0.475676,0.000086
1108,自我毁灭,2018,纯粹主义者 - 术师,0.462373,0.000031
12317,潘朵拉的盒子,1400,最终都市列车,0.513457,0.000001
1085,折磨者,1208,轨道镭射,0.458603,0.00002
1325,玻璃大炮,1384,捐赠,0.479588,0.000131
1084,穿针引线,1150,面包和果酱,0.460078,0.000606
1018,巨像的勇气,1238,质变：棱彩阶,0.490972,0.000434
1205,物理转魔法,2009,狂热者,0.4821,0.000285
1074,缩小射线,1418,砸开那颗蛋,0.451351,0.000001
1405,速度恶魔,1415,双生火焰,0.493228,0.000225
1022,灵巧,1085,折磨者,0.453976,0.000027
1020,黎明使者的坚决,1325,玻璃大炮,0.44713,0.000032
1044,冰寒,1056,由心及物,0.511279,0.000894
1170,万用瞄准镜,1373,缩小引擎,0.481585,0.000422
1007,大力,1358,弹球,0.472247,0.000074
1071,更万用的瞄准镜,1400,最终都市列车,0.522257,0.000292
1084,穿针引线,1413,和我一起困在这里,0.446716,0.000033
1392,神圣雪球,1418,砸开那颗蛋,0.436067,0.000002
1181,重量级打击手,1404,属性！,0.532532,0.000074
1077,灵魂虹吸,1401,生机迸发,0.497162,0.000064
1081,踢踏舞,1334,升级：雪球,0.44773,0.000078
1098,急急小子,1405,速度恶魔,0.497067,0.000139
1205,物理转魔法,1416,海克斯科技龙魂,0.486044,0.000164
1347,吵闹鬼,1406,祖母的辣椒油,0.512769,0.000038
1081,踢踏舞,1424,???,0.447225,0.000007
1092,易损,1133,魔法飞弹,0.50543,0.001873
1103,面包和黄油,1323,残忍,0.480245,0.000351
1345,心灵净化,1401,生机迸发,0.468566,0.000122
1077,灵魂虹吸,2006,飞身踢,0.475047,0.000133
1086,精准奇才,1392,神圣雪球,0.426574,0.000005
1116,闪现向前,2001,当心小蛋糕！,0.489653,0.000041
1015,死亡之环,1418,砸开那颗蛋,0.465193,0.000008
1070,无休回复,2006,飞身踢,0.492507,0.000105
1063,狂徒豪气,1325,玻璃大炮,0.4603,0.000036
1074,缩小射线,1238,质变：棱彩阶,0.479147,0.000882
1319,升级：献祭,1332,不祥契约,0.47053,0.000062
1333,逃跑计划,1409,魄罗爆破手,0.528801,0.000262
0,无符文,1390,超凡邪恶,0.637681,0.054916
1342,雪球扭蛋机,1403,属性叠属性！,0.5216,0.000063
1045,炼狱导管,1338,升级：狂妄,0.480021,0.000136
1301,神圣干预,2026,杀意翻涌,0.477294,0.000042
1373,缩小引擎,2001,当心小蛋糕！,0.5236,0.000292
1050,基石法师,1349,终极唤醒,0.469895,0.000149
1060,海洋龙魂,1115,最万用的瞄准镜,0.485175,0.000188
1025,俯冲轰炸,1392,神圣雪球,0.467826,0.000105
1081,踢踏舞,1406,祖母的辣椒油,0.485463,0.000125
1315,快中求稳,1361,任务：艾卡西亚的陷落,0.533822,0.000036
1080,会心防御,1180,超强大脑,0.477389,0.000038
1331,至高天诺言,1406,祖母的辣椒油,0.493642,0.000033
1310,小丑学院,1311,溢流,0.52019,0.000488
1070,无休回复,1305,练腿日,0.532797,0.000241
1104,仆从大师,1424,???,0.488048,0.000002
1237,质变：黄金阶,1324,蛋白粉奶昔,0.464934,0.000235
1007,大力,2026,杀意翻涌,0.502846,0.000063
1156,任务：沃格勒特的巫师帽,1194,精怪魔法,0.478178,0.000096
1013,星界躯体,1041,歌利亚巨人,0.497914,0.004111
1002,尖端发明家,1388,无限循环往复,0.475913,0.000455
1023,魔鬼之舞,1403,属性叠属性！,0.548921,0.000057
1046,炼狱龙魂,2003,魄罗之王的弹跳,0.466698,0.000047
1420,咏叹奏鸣,2002,虚空裂隙,0.560504,0.00019
1057,山脉龙魂,1134,亮出你的剑,0.567695,0.000025
1353,坦克引擎,2007,你肩上的恶魔,0.394486,0.000083
1028,侵蚀,1077,灵魂虹吸,0.49096,0.000165
1077,灵魂虹吸,1344,最终形态,0.489552,0.000413
1310,小丑学院,2007,你肩上的恶魔,0.501635,0.000046
1154,任务：海牛阿福的勇士,1361,任务：艾卡西亚的陷落,0.504042,0.000008
1015,死亡之环,1373,缩小引擎,0.512816,0.000148
1034,防护面纱,1375,吞噬灵魂,0.467115,0.000065
1181,重量级打击手,1331,至高天诺言,0.4502,0.000014
1421,舞会女王,2003,魄罗之王的弹跳,0.520823,0.000013
1004,回归基本功,1400,最终都市列车,0.545094,0.00006
1030,尤里卡,1066,量子计算,0.494284,0.000143
1129,神射法师,1187,闪光弹,0.478676,0.000088
1052,闪电打击,1074,缩小射线,0.4833,0.001093
1079,战争交响乐,1400,最终都市列车,0.498321,0.000098
1036,火上浇油,1208,轨道镭射,0.451485,0.000028
1082,残暴之力,1333,逃跑计划,0.532551,0.000306
1035,感受燃烧,2004,信念者的强化,0.496354,0.000015
1042,恶趣味,1098,急急小子,0.466349,0.000054
2001,当心小蛋糕！,2007,你肩上的恶魔,0.454638,0.00002
1041,歌利亚巨人,1327,坚若磐石,0.471492,0.00091
1037,急救用具,1187,闪光弹,0.467602,0.000018
1071,更万用的瞄准镜,1115,最万用的瞄准镜,0.509814,0.003754
1041,歌利亚巨人,2018,纯粹主义者 - 术师,0.456271,0.000087
1194,精怪魔法,2009,狂热者,0.474629,0.00005
1113,老练狙神,1187,闪光弹,0.434111,0.000031
1097,巫师式思考,1388,无限循环往复,0.502636,0.000636
1372,小猫咪找妈妈,1379,未知符文_1379,0.481195,0.000002
1072,炽烈黎明,1156,任务：沃格勒特的巫师帽,0.486678,0.000125
1041,歌利亚巨人,1379,未知符文_1379,0.431512,0.000002
1204,叠角龙,1305,练腿日,0.524456,0.000017
1316,刃下生风,1402,属性叠属性叠属性！,0.542019,0.000026
1384,捐赠,2005,扳机炼狱,0.483696,0.000133
1036,火上浇油,2006,飞身踢,0.467936,0.000118
0,无符文,1415,双生火焰,0.583267,0.012572
1020,黎明使者的坚决,1996,升级：耀光,0.503806,0.000049
1028,侵蚀,1063,狂徒豪气,0.497472,0.000094
1075,慢炖,2006,飞身踢,0.517876,0.000325
1023,魔鬼之舞,1316,刃下生风,0.471463,0.000086
1002,尖端发明家,1041,歌利亚巨人,0.502159,0.001745
1314,强力护盾,2024,由暴生急,0.441454,0.000007
1066,量子计算,1406,祖母的辣椒油,0.504072,0.00012
1070,无休回复,1088,终极刷新,0.463407,0.000111
1072,炽烈黎明,1250,一板一眼,0.440195,0.000047
1105,家园卫士,1243,质变：混沌,0.510768,0.000305
1198,圣火,2024,由暴生急,0.438223,0.000006
1047,关键暴击,1071,更万用的瞄准镜,0.501145,0.001188
1061,回力OK镖,1379,未知符文_1379,0.487365,0.000002
1079,战争交响乐,1322,罪恶快感,0.482148,0.001265
1062,全能龙魂,1326,夜狩,0.480524,0.000148
1038,有始有终,2008,负重爆气,0.508611,0.000866
1322,罪恶快感,1414,卡皮巴拉空投,0.429574,0.000036
1053,科学狂人,1061,回力OK镖,0.532205,0.000068
1053,科学狂人,1074,缩小射线,0.48823,0.000149
1009,霸符兄弟,1151,面包和奶酪,0.50555,0.000272
1320,升级：收集者,1401,生机迸发,0.488763,0.000118
1113,老练狙神,2004,信念者的强化,0.454779,0.000017
1149,不动如山,1332,不祥契约,0.446403,0.000061
1082,残暴之力,1401,生机迸发,0.477652,0.000054
1204,叠角龙,1324,蛋白粉奶昔,0.471931,0.000021
1032,裁决使,1310,小丑学院,0.522182,0.003396
1018,巨像的勇气,1133,魔法飞弹,0.459564,0.000166
1051,点亮他们！,1347,吵闹鬼,0.486452,0.000029
1237,质变：黄金阶,2007,你肩上的恶魔,0.459546,0.000022
1400,最终都市列车,2007,你肩上的恶魔,0.491502,0.000047
1042,恶趣味,1051,点亮他们！,0.45731,0.000015
1084,穿针引线,1372,小猫咪找妈妈,0.44803,0.000016
1320,升级：收集者,1375,吞噬灵魂,0.45941,0.00011
1060,海洋龙魂,1220,连拨击锤,0.46677,0.000133
1007,大力,1319,升级：献祭,0.510065,0.000072
1340,升级：米凯尔的祝福,2003,魄罗之王的弹跳,0.503308,0.000002
1067,古式佳酿,1326,夜狩,0.475285,0.000268
1018,巨像的勇气,1019,全凭身法,0.47082,0.00006
1077,灵魂虹吸,1397,地狱三头犬,0.48444,0.000339
1046,炼狱龙魂,1154,任务：海牛阿福的勇士,0.490458,0.000189
1015,死亡之环,1095,风语者的祝福,0.491812,0.000193
1026,唯快不破,1250,一板一眼,0.498144,0.000148
1082,残暴之力,1133,魔法飞弹,0.456306,0.000201
1063,狂徒豪气,1113,老练狙神,0.435128,0.000017
1205,物理转魔法,1308,火狐,0.526156,0.000465
1057,山脉龙魂,1386,转得我眩晕了,0.43758,0.000001
1156,任务：沃格勒特的巫师帽,1320,升级：收集者,0.44081,0.000027
1052,闪电打击,1086,精准奇才,0.4449,0.000104
1066,量子计算,2016,注魔,0.468843,0.000014
1069,退敌力场,1305,练腿日,0.461306,0.000066
1015,死亡之环,1379,未知符文_1379,0.452988,0.000004
1072,炽烈黎明,1103,面包和黄油,0.474559,0.000145
1035,感受燃烧,2003,魄罗之王的弹跳,0.25,0
1044,冰寒,1107,接二连三,0.460248,0.000146
1326,夜狩,1336,升级：无尽之刃,0.477798,0.000562
1022,灵巧,1029,虚幻武器,0.493393,0.000757
1050,基石法师,2009,狂热者,0.466863,0.000075
1079,战争交响乐,1243,质变：混沌,0.492855,0.000257
1038,有始有终,1087,台风,0.48667,0.000337
1029,虚幻武器,1030,尤里卡,0.498163,0.0009
1039,冰霜 幽灵,1041,歌利亚巨人,0.492853,0.001226
1097,巫师式思考,1317,升级：弯刀,0.417812,0.000001
1056,由心及物,1068,循环往复,0.525582,0.000937
1023,魔鬼之舞,1104,仆从大师,0.476459,0.000015
1154,任务：海牛阿福的勇士,1342,雪球扭蛋机,0.469954,0.000036
1198,圣火,1220,连拨击锤,0.436646,0.000019
1009,霸符兄弟,1389,男爵之手,0.548097,0.000014
1084,穿针引线,1116,闪现向前,0.459696,0.000128
1023,魔鬼之舞,1337,尊我为王,0.514655,0.000077
1018,巨像的勇气,2003,魄罗之王的弹跳,0.49837,0.000014
1061,回力OK镖,1392,神圣雪球,0.464736,0.000021
1118,会心治疗,1375,吞噬灵魂,0.4572,0.000505
1042,恶趣味,1063,狂徒豪气,0.486532,0.000086
1058,秘术冲拳,1067,古式佳酿,0.50502,0.000551
1198,圣火,1388,无限循环往复,0.495505,0.000088
1211,杀戮时间到了,1406,祖母的辣椒油,0.519823,0.000657
1028,侵蚀,1050,基石法师,0.514834,0.00018
1004,回归基本功,1311,溢流,0.583511,0.000705
1097,巫师式思考,1214,旋转至胜,0.524176,0.000039
1085,折磨者,1205,物理转魔法,0.462645,0.00015
1081,踢踏舞,1324,蛋白粉奶昔,0.451081,0.000047
1072,炽烈黎明,1313,作弊：我能回城！,0.489976,0.000144
1058,秘术冲拳,1225,双刀流,0.514878,0.000722
0,无符文,1064,坚韧,0.58983,0.028731
1211,杀戮时间到了,1348,闪闪现现,0.456798,0.00007
1088,终极刷新,1317,升级：弯刀,0.394264,0.000005
1006,利刃华尔兹,1335,夺金,0.46975,0.000032
1250,一板一眼,1305,练腿日,0.486799,0.000272
1018,巨像的勇气,1413,和我一起困在这里,0.47253,0.000006
1150,面包和果酱,1208,轨道镭射,0.45821,0.000037
1141,全心为你,1388,无限循环往复,0.517968,0.000066
1214,旋转至胜,1337,尊我为王,0.516342,0.000034
1039,冰霜 幽灵,1081,踢踏舞,0.451376,0.000094
1025,俯冲轰炸,2026,杀意翻涌,0.526092,0.000101
1323,残忍,1409,魄罗爆破手,0.556042,0.000292
1041,歌利亚巨人,1051,点亮他们！,0.495454,0.000182
1026,唯快不破,1044,冰寒,0.530023,0.000207
1027,大地苏醒,1332,不祥契约,0.454248,0.000022
1061,回力OK镖,1356,暴击飞弹,0.487299,0.000053
1019,全凭身法,1339,激光治疗,0.444363,0.000002
1025,俯冲轰炸,1141,全心为你,0.442965,0.000037
1068,循环往复,1326,夜狩,0.466312,0.00061
1007,大力,1041,歌利亚巨人,0.525041,0.00065
1198,圣火,1340,升级：米凯尔的祝福,0.51117,0.000151
1048,珠光护手,1151,面包和奶酪,0.476049,0.001156
1152,任务：钢化你心,1318,升级：中娅,0.417401,0.000095
1238,质变：棱彩阶,1323,残忍,0.513254,0.000621
1023,魔鬼之舞,1313,作弊：我能回城！,0.495301,0.00028
1037,急救用具,1051,点亮他们！,0.471551,0.000028
1045,炼狱导管,1107,接二连三,0.436054,0.000126
1013,星界躯体,1187,闪光弹,0.479494,0.00009
1053,科学狂人,1112,终极不可阻挡,0.492604,0.000088
1325,玻璃大炮,2009,狂热者,0.446584,0.000066
1138,渴血,1409,魄罗爆破手,0.494769,0.000483
1180,超强大脑,1316,刃下生风,0.477938,0.000036
1372,小猫咪找妈妈,1418,砸开那颗蛋,0.506867,0.000008
1039,冰霜 幽灵,1180,超强大脑,0.445274,0.000076
1116,闪现向前,1141,全心为你,0.467911,0.000008
1073,暗影疾奔,1118,会心治疗,0.524943,0.00047
1035,感受燃烧,1348,闪闪现现,0.333333,0
1046,炼狱龙魂,2004,信念者的强化,0.457462,0.000006
1019,全凭身法,1386,转得我眩晕了,0.429817,0.000001
1305,练腿日,1341,帽上加帽,0.495072,0.000195
1084,穿针引线,1411,升级：荆棘之甲,0.489684,0.000025
1180,超强大脑,1335,夺金,0.508567,0.000082
1052,闪电打击,1150,面包和果酱,0.469629,0.000222
1037,急救用具,1070,无休回复,0.485422,0.000183
1048,珠光护手,1322,罪恶快感,0.475,0.001368
2005,扳机炼狱,2009,狂热者,0.458544,0.000047
1034,防护面纱,1389,男爵之手,0.527525,0.000006
1045,炼狱导管,1388,无限循环往复,0.527704,0.000352
1079,战争交响乐,1416,海克斯科技龙魂,0.458198,0.000056
1074,缩小射线,1421,舞会女王,0.466907,0.00002
1074,缩小射线,1389,男爵之手,0.504727,0.000011
1079,战争交响乐,1318,升级：中娅,0.444781,0.000023
1149,不动如山,1401,生机迸发,0.481101,0.000072
1019,全凭身法,1077,灵魂虹吸,0.464856,0.000248
1087,台风,1335,夺金,0.478532,0.000104
1108,自我毁灭,1115,最万用的瞄准镜,0.453623,0.000096
1042,恶趣味,1237,质变：黄金阶,0.48858,0.000155
0,无符文,1060,海洋龙魂,0.616159,0.016765
1181,重量级打击手,1335,夺金,0.489725,0.000107
1133,魔法飞弹,1318,升级：中娅,0.490445,0.001584
1349,终极唤醒,1389,男爵之手,0.509489,0.000004
1022,灵巧,1353,坦克引擎,0.49711,0.000931
1004,回归基本功,1136,扇巴掌,0.524024,0.000247
1028,侵蚀,1347,吵闹鬼,0.483438,0.000028
1019,全凭身法,1112,终极不可阻挡,0.445706,0.000177
1034,防护面纱,1115,最万用的瞄准镜,0.490217,0.000167
1028,侵蚀,2016,注魔,0.48161,0.000014
1066,量子计算,1392,神圣雪球,0.457841,0.00002
1028,侵蚀,1323,残忍,0.503764,0.000144
1092,易损,1180,超强大脑,0.500332,0.000224
1082,残暴之力,1150,面包和果酱,0.46211,0.000239
1057,山脉龙魂,1409,魄罗爆破手,0.472942,0.000068
1206,魔法转物理,1372,小猫咪找妈妈,0.454785,0.000003
1041,歌利亚巨人,2009,狂热者,0.497343,0.000176
1113,老练狙神,1421,舞会女王,0.441788,0.000002
1046,炼狱龙魂,1415,双生火焰,0.471475,0.000174
1009,霸符兄弟,1013,星界躯体,0.510334,0.000278
1112,终极不可阻挡,1187,闪光弹,0.462138,0.000044
1050,基石法师,2010,双发快射,0.446299,0.000013
1079,战争交响乐,1421,舞会女王,0.487942,0.000011
1208,轨道镭射,1339,激光治疗,1,0
1037,急救用具,1418,砸开那颗蛋,0.506138,0.000029
1149,不动如山,2006,飞身踢,0.477378,0.000204
1028,侵蚀,1082,残暴之力,0.473234,0.000145
1051,点亮他们！,1424,???,0.45088,0.000014
1020,黎明使者的坚决,1035,感受燃烧,0.502143,0.000065
1115,最万用的瞄准镜,1151,面包和奶酪,0.459233,0.000197
1373,缩小引擎,1424,???,0.475593,0.000051
1195,巨人杀手,2002,虚空裂隙,0.550832,0.000243
1052,闪电打击,1332,不祥契约,0.479613,0.000065
1056,由心及物,1097,巫师式思考,0.514116,0.00088
1152,任务：钢化你心,1342,雪球扭蛋机,0.490664,0.000372
1009,霸符兄弟,1411,升级：荆棘之甲,0.558289,0.000016
1243,质变：混沌,1348,闪闪现现,0.450388,0.000128
1044,冰寒,1333,逃跑计划,0.538669,0.000523
1346,吸血习性,1372,小猫咪找妈妈,0.464184,0.000015
0,无符文,1019,全凭身法,0.584481,0.015507
1082,残暴之力,1152,任务：钢化你心,0.471918,0.000416
1181,重量级打击手,1420,咏叹奏鸣,0.518136,0.000262
1046,炼狱龙魂,1077,灵魂虹吸,0.479921,0.000617
1002,尖端发明家,1050,基石法师,0.463167,0.000222
1046,炼狱龙魂,1053,科学狂人,0.517214,0.000298
1062,全能龙魂,1416,海克斯科技龙魂,0.505881,0.00004
1330,活力再生,1344,最终形态,0.442966,0.000005
1095,风语者的祝福,1372,小猫咪找妈妈,0.561936,0.000078
1063,狂徒豪气,1411,升级：荆棘之甲,0.522072,0.000021
1105,家园卫士,1180,超强大脑,0.544243,0.00019
1154,任务：海牛阿福的勇士,1225,双刀流,0.562534,0.000093
1328,暴击律动,1339,激光治疗,0.39392,0.000005
1150,面包和果酱,1238,质变：棱彩阶,0.48904,0.000922
1030,尤里卡,1361,任务：艾卡西亚的陷落,0.484407,0.000013
1042,恶趣味,1081,踢踏舞,0.461109,0.000071
1084,穿针引线,1346,吸血习性,0.519972,0.005159
1345,心灵净化,2007,你肩上的恶魔,0.417095,0.000055
1149,不动如山,1237,质变：黄金阶,0.474467,0.000204
1315,快中求稳,1321,砍伤,0.513144,0.000158
1053,科学狂人,1404,属性！,0.562299,0.000032
1037,急救用具,1314,强力护盾,0.457811,0.000156
1305,练腿日,1415,双生火焰,0.486358,0.000061
1084,穿针引线,1211,杀戮时间到了,0.473093,0.001803
1391,红包,2002,虚空裂隙,0.568209,0.000294
1345,心灵净化,1375,吞噬灵魂,0.461378,0.000387
1133,魔法飞弹,1339,激光治疗,0.469386,0.000106
1057,山脉龙魂,1301,神圣干预,0.464608,0.000118
1372,小猫咪找妈妈,1392,神圣雪球,0.451069,0.000001
1067,古式佳酿,2007,你肩上的恶魔,0.437487,0.000046
1195,巨人杀手,1315,快中求稳,0.561953,0.000734
1214,旋转至胜,1384,捐赠,0.543472,0.000078
1313,作弊：我能回城！,1421,舞会女王,0.499146,0.000058
1401,生机迸发,1996,升级：耀光,0.497414,0.000047
1098,急急小子,1136,扇巴掌,0.518456,0.000227
1340,升级：米凯尔的祝福,1400,最终都市列车,0.493034,0.000007
1361,任务：艾卡西亚的陷落,1379,未知符文_1379,0.43618,0
1063,狂徒豪气,1418,砸开那颗蛋,0.483619,0.000003
1064,坚韧,1349,终极唤醒,0.459733,0.000227
